,baseline_short_slightly_freer,long_freer_probe,long_neutral_push,long_continuation_push,long_trend_capture,long_balanced_capture
2021-11-01 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-01 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-01 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-01 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-01 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-02 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-02 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-02 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-02 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-02 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-02 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-03 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-03 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-03 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-03 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-03 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-03 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-04 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-04 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-04 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-04 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-04 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-04 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-05 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-05 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-05 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-05 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-05 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-05 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-06 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-06 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-06 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-06 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-06 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-06 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-07 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-07 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-07 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-07 12:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-07 16:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-07 20:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-08 00:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-08 04:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-08 08:00:00+00:00,10547.781898140447,10828.128688834095,11585.026429103093,11057.13641907417,11599.8903219831,11853.44786152716
2021-11-08 12:00:00+00:00,10550.875393418568,10831.38082489571,11588.437205948201,11060.388555135785,11603.30109882821,11856.937958764016
2021-11-08 16:00:00+00:00,10565.423546876718,10830.979093811424,11604.47747770975,11075.682767745635,11619.341370589758,11873.351260101415
2021-11-08 20:00:00+00:00,10542.194932362367,10830.979093811424,11578.866441193928,11051.262942230547,11593.730334073936,11847.144618085224
2021-11-09 00:00:00+00:00,10611.207649066453,10830.979093811424,11653.057351193927,11122.003112230548,11667.921244073936,11923.060898085225
2021-11-09 04:00:00+00:00,10608.696482133613,10830.979093811424,11692.907068145783,11159.99935397534,11707.770961025792,11963.83735264061
2021-11-09 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-09 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-09 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-09 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-10 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-10 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-10 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-10 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-10 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-10 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-11 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-11 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-11 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-11 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-11 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-11 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-12 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-12 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-12 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-12 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-12 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-12 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-13 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-13 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-13 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-13 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-13 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-13 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-14 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-14 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-14 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-14 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-14 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-14 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-15 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-15 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-15 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-15 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-15 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-15 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-16 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-16 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-16 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-16 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-16 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-16 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-17 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-17 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-17 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-17 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-17 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-17 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-18 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-18 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-18 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-18 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-18 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-18 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-19 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-19 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-19 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-19 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-19 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-19 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-20 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-20 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-20 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-20 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-20 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-20 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-21 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-21 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-21 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-21 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-21 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-21 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-22 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-22 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-22 08:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-22 12:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-22 16:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-22 20:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-23 00:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-23 04:00:00+00:00,10608.696482133613,10830.979093811424,11691.492241213904,11158.650789991947,11706.356134093912,11962.38938179187
2021-11-23 08:00:00+00:00,10616.008721921982,10838.291333599793,11698.804481002273,11165.963029780316,11713.668373882281,11970.615651553786
2021-11-23 12:00:00+00:00,10615.2560044401,10837.53861611791,11698.05176352039,11165.210312298434,11712.915656400399,11969.768844386666
2021-11-23 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-23 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-24 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-24 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-24 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-24 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-24 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-24 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-25 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-25 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-25 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-25 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-25 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-25 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-26 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-26 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-26 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-26 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-26 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-26 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-27 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-27 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-27 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-27 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-27 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-27 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-28 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-28 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-28 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-28 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-28 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-28 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-29 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-29 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-29 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-29 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-29 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-29 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-30 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-30 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-30 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-30 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-30 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-11-30 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-01 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-01 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-01 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-01 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-01 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-01 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-02 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-02 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-02 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-02 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-02 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-02 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-03 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-03 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-03 08:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-03 12:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-03 16:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-03 20:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-04 00:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-04 04:00:00+00:00,10614.923475578298,10837.206087256109,11697.719234658589,11164.877783436632,11712.583127538597,11969.394588251203
2021-12-04 08:00:00+00:00,10645.899278300942,10868.181889978752,11733.120152055893,11200.278700833936,11747.984044935902,12004.795505648508
2021-12-04 12:00:00+00:00,10645.899278300942,10868.181889978752,11733.120152055893,11200.278700833936,11747.984044935902,12004.795505648508
2021-12-04 16:00:00+00:00,10645.899278300942,10868.181889978752,11733.120152055893,11200.278700833936,11747.984044935902,12004.795505648508
2021-12-04 20:00:00+00:00,10645.899278300942,10868.181889978752,11733.120152055893,11200.278700833936,11747.984044935902,12004.795505648508
2021-12-05 00:00:00+00:00,10645.899278300942,10868.181889978752,11733.120152055893,11200.278700833936,11747.984044935902,12004.795505648508
2021-12-05 04:00:00+00:00,10645.678510466256,10867.961122144066,11732.899384221208,11200.05793299925,11747.763277101216,12004.547141834488
2021-12-05 08:00:00+00:00,10644.811647418415,10867.094259096226,11732.032521173367,11199.19106995141,11746.896414053375,12003.571920905668
2021-12-05 12:00:00+00:00,10645.190231236098,10867.472842913909,11732.41110499105,11199.569653769093,11747.274997871058,12003.99782770056
2021-12-05 16:00:00+00:00,10655.493436686258,10877.776048364069,11742.71431044121,11209.872859219253,11757.578203321218,12015.588933831988
2021-12-05 20:00:00+00:00,10647.90363088951,10870.18624256732,11735.124504644462,11202.283053422505,11749.98839752447,12007.050402310648
2021-12-06 00:00:00+00:00,10644.22190349311,10866.50451517092,11731.442777248061,11198.601326026104,11746.30667012807,12002.908458989697
2021-12-06 04:00:00+00:00,10647.07961216951,10869.36222384732,11734.300485924461,11201.459034702504,11749.16437880447,12006.123381250647
2021-12-06 08:00:00+00:00,10651.90676274999,10874.1893744278,11739.127636504942,11206.286185282985,11753.99152938495,12011.553925653687
2021-12-06 12:00:00+00:00,10650.58100412857,10872.86361580638,11737.801877883521,11204.960426661564,11752.66577076353,12010.062447204591
2021-12-06 16:00:00+00:00,10647.60593321729,10869.8885448951,11734.826806972242,11201.985355750285,11749.69069985225,12006.715492429401
