,main_v43,xuyujian_v71_ref,wzy_v71_risk_adjusted
2021-10-26 08:00:00+00:00,33723.43808926328,14151.003972425946,12683.250321255178
2021-10-26 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-26 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-26 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-27 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-27 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-27 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-27 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-27 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-27 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-28 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-28 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-28 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-28 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-28 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-28 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-29 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-29 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-29 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-29 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-29 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-29 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-30 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-30 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-30 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-30 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-30 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-30 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-31 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-31 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-31 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-31 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-31 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-10-31 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-01 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-01 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-01 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-01 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-01 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-01 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-02 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-02 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-02 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-02 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-02 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-02 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-03 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-03 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-03 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-03 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-03 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-03 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-04 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-04 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-04 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-04 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-04 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-04 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-05 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-05 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-05 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-05 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-05 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-05 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-06 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-06 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-06 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-06 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-06 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-06 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-07 00:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-07 04:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-07 08:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-07 12:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-07 16:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-07 20:00:00+00:00,33707.194103869944,14151.003972425946,12683.250321255178
2021-11-08 00:00:00+00:00,33797.95273205937,14151.003972425946,12683.250321255178
2021-11-08 04:00:00+00:00,35740.25924587569,14151.003972425946,12683.250321255178
2021-11-08 08:00:00+00:00,36675.68980921243,14151.003972425946,12683.250321255178
2021-11-08 12:00:00+00:00,36749.64389334778,14155.207953188523,12706.967118387447
2021-11-08 16:00:00+00:00,36886.98358794249,14174.978520708573,12744.461070120362
2021-11-08 20:00:00+00:00,36066.112991543945,14143.41142918907,12558.18242347518
2021-11-09 00:00:00+00:00,36541.94783692172,14234.85603918907,12635.262926076557
2021-11-09 04:00:00+00:00,37720.88493011738,14283.97313217624,12802.238519753284
2021-11-09 08:00:00+00:00,37435.274478307394,14248.108032176238,12733.342674602865
2021-11-09 12:00:00+00:00,37150.99176231872,14235.596340468936,12669.609541744456
2021-11-09 16:00:00+00:00,36810.523717522236,14192.144964967076,12582.596565624572
2021-11-09 20:00:00+00:00,36774.698963595525,14189.206633170095,12548.27228869846
2021-11-10 00:00:00+00:00,36803.05445564179,14197.146162501225,12554.363415959224
2021-11-10 04:00:00+00:00,36678.37414945242,14173.545961686808,12536.876433531568
2021-11-10 08:00:00+00:00,36659.174549452415,14169.911751686808,12536.876433531568
2021-11-10 12:00:00+00:00,36711.551788836136,14172.951621037946,12536.876433531568
2021-11-10 16:00:00+00:00,37206.7415091127,14267.002022679007,12536.876433531568
2021-11-10 20:00:00+00:00,36593.09923760519,14176.059540762823,12536.876433531568
2021-11-11 00:00:00+00:00,36235.80468893862,14081.739150762824,12433.989858036306
2021-11-11 04:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-11 08:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-11 12:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-11 16:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-11 20:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-12 00:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-12 04:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-12 08:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-12 12:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-12 16:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-12 20:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-13 00:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-13 04:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-13 08:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-13 12:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-13 16:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-13 20:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-14 00:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-14 04:00:00+00:00,36235.80468893862,14078.741714509431,12433.989858036306
2021-11-14 08:00:00+00:00,36217.2917135446,14078.741714509431,12433.989858036306
2021-11-14 12:00:00+00:00,36164.7042782946,14078.741714509431,12433.989858036306
2021-11-14 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-14 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-15 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-15 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-15 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-15 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-15 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-15 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-16 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-16 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-16 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-16 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-16 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-16 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-17 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-17 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-17 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-17 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-17 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-17 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-18 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-18 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-18 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-18 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-18 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-18 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-19 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-19 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-19 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-19 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-19 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-19 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-20 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-20 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-20 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-20 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-20 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-20 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-21 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-21 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-21 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-21 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-21 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-21 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-22 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-22 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-22 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-22 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-22 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-22 20:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-23 00:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-23 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.989858036306
2021-11-23 08:00:00+00:00,36155.46465991043,14078.741714509431,12435.817917983397
2021-11-23 12:00:00+00:00,36155.46465991043,14078.741714509431,12435.629738612926
2021-11-23 16:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-23 20:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-24 00:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-24 04:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-24 08:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-24 12:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-24 16:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-24 20:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-25 00:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-25 04:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-25 08:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-25 12:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-25 16:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-25 20:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-26 00:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-26 04:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-26 08:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-26 12:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-26 16:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-26 20:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-27 00:00:00+00:00,36155.46465991043,14078.741714509431,12435.54690160479
2021-11-27 04:00:00+00:00,36155.46465991043,14078.741714509431,12433.690728089654
2021-11-27 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.580709452925
2021-11-27 12:00:00+00:00,36155.46465991043,14078.741714509431,12432.939427037354
2021-11-27 16:00:00+00:00,36155.46465991043,14078.741714509431,12432.114575418494
2021-11-27 20:00:00+00:00,36155.46465991043,14078.741714509431,12432.004666380448
2021-11-28 00:00:00+00:00,36155.46465991043,14078.741714509431,12432.619180383448
2021-11-28 04:00:00+00:00,36155.46465991043,14078.741714509431,12434.399455773379
2021-11-28 08:00:00+00:00,36155.46465991043,14078.741714509431,12433.264558478479
2021-11-28 12:00:00+00:00,36155.46465991043,14078.741714509431,12433.29488244617
2021-11-28 16:00:00+00:00,36155.46465991043,14078.741714509431,12433.91403886853
2021-11-28 20:00:00+00:00,36155.46465991043,14078.741714509431,12432.983025519581
2021-11-29 00:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-29 04:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-29 08:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-29 12:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-29 16:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-29 20:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-30 00:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-30 04:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-30 08:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-30 12:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-30 16:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-11-30 20:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-01 00:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-01 04:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-01 08:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-01 12:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-01 16:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-01 20:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-02 00:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-02 04:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-02 08:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-02 12:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-02 16:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-02 20:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-03 00:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-03 04:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-03 08:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-03 12:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-03 16:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-03 20:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-04 00:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-04 04:00:00+00:00,36155.46465991043,14078.741714509431,12430.059865846515
2021-12-04 08:00:00+00:00,36155.46465991043,14141.13435648337,12438.910095195843
2021-12-04 12:00:00+00:00,36155.46465991043,14150.665102656234,12438.910095195843
2021-12-04 16:00:00+00:00,36155.46465991043,14128.257337386345,12438.910095195843
2021-12-04 20:00:00+00:00,36155.46465991043,14114.876296828657,12438.910095195843
2021-12-05 00:00:00+00:00,36155.46465991043,14116.097937500337,12438.910095195843
2021-12-05 04:00:00+00:00,36155.46465991043,14115.920654438247,12438.854903237172
2021-12-05 08:00:00+00:00,36155.46465991043,14114.512001985508,12438.638187475211
2021-12-05 12:00:00+00:00,36155.46465991043,14115.12720068924,12438.73283342963
2021-12-05 16:00:00+00:00,36155.46465991043,14131.86990954575,12441.30863479217
2021-12-05 20:00:00+00:00,36155.46465991043,14119.536475126033,12439.411183342983
2021-12-06 00:00:00+00:00,36155.46465991043,14113.553668106884,12438.490751493884
2021-12-06 04:00:00+00:00,36155.46465991043,14118.197444706035,12439.205178662984
2021-12-06 08:00:00+00:00,36155.46465991043,14126.041564399315,12440.411966308104
2021-12-06 12:00:00+00:00,36155.46465991043,14123.887206639507,12440.080526652748
2021-12-06 16:00:00+00:00,36155.46465991043,14119.052716408678,12439.336758924928
2021-12-06 20:00:00+00:00,36155.46465991043,14119.050255205022,12439.036118281392
2021-12-07 00:00:00+00:00,36155.46465991043,14119.050255205022,12438.99212506292
2021-12-07 04:00:00+00:00,36155.46465991043,14119.050255205022,12438.99212506292
2021-12-07 08:00:00+00:00,36155.46465991043,14119.050255205022,12438.99212506292
2021-12-07 12:00:00+00:00,36155.46465991043,14119.050255205022,12438.99212506292
2021-12-07 16:00:00+00:00,36155.46465991043,14119.050255205022,12437.041035704287
2021-12-07 20:00:00+00:00,36155.46465991043,14119.050255205022,12442.937075231286
2021-12-08 00:00:00+00:00,36155.46465991043,14119.050255205022,12445.044622632757
2021-12-08 04:00:00+00:00,36155.46465991043,14119.050255205022,12448.260279271286
2021-12-08 08:00:00+00:00,36155.46465991043,14119.050255205022,12445.686553519556
2021-12-08 12:00:00+00:00,36155.46465991043,14119.050255205022,12454.732262264286
2021-12-08 16:00:00+00:00,36155.46465991043,14119.050255205022,12444.793942264287
2021-12-08 20:00:00+00:00,36155.46465991043,14119.050255205022,12446.260257464286
2021-12-09 00:00:00+00:00,36155.46465991043,14119.050255205022,12446.036747464286
2021-12-09 04:00:00+00:00,36155.46465991043,14119.050255205022,12445.81754843649
2021-12-09 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.980229662835
2021-12-09 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.81771940467
2021-12-09 16:00:00+00:00,36155.46465991043,14119.050255205022,12446.90622061435
2021-12-09 20:00:00+00:00,36155.46465991043,14119.050255205022,12453.674314386266
2021-12-10 00:00:00+00:00,36155.46465991043,14119.050255205022,12454.169703989626
2021-12-10 04:00:00+00:00,36155.46465991043,14119.050255205022,12447.78851586103
2021-12-10 08:00:00+00:00,36155.46465991043,14119.050255205022,12453.23044852823
2021-12-10 12:00:00+00:00,36155.46465991043,14119.050255205022,12445.09292381353
2021-12-10 16:00:00+00:00,36155.46465991043,14119.050255205022,12444.888290913308
2021-12-10 20:00:00+00:00,36155.46465991043,14119.050255205022,12444.623364721361
2021-12-11 00:00:00+00:00,36155.46465991043,14119.050255205022,12446.524329221362
2021-12-11 04:00:00+00:00,36155.46465991043,14119.050255205022,12444.251579224761
2021-12-11 08:00:00+00:00,36155.46465991043,14119.050255205022,12444.779133104901
2021-12-11 12:00:00+00:00,36155.46465991043,14119.050255205022,12444.43128364552
2021-12-11 16:00:00+00:00,36155.46465991043,14119.050255205022,12443.36826617182
2021-12-11 20:00:00+00:00,36155.46465991043,14119.050255205022,12444.068860152296
2021-12-12 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.964473955559
2021-12-12 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.964473955559
2021-12-12 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.964473955559
2021-12-12 12:00:00+00:00,36155.46465991043,14119.050255205022,12442.277404151648
2021-12-12 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.294730428406
2021-12-12 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-13 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-13 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-13 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-13 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-13 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-13 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-14 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-14 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-14 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-14 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-14 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-14 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-15 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-15 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-15 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-15 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-15 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-15 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-16 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-16 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-16 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-16 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-16 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-16 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-17 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-17 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-17 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-17 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-17 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-17 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-18 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-18 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-18 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-18 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-18 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-18 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-19 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-19 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-19 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-19 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-19 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-19 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-20 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-20 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-20 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-20 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-20 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-20 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-21 00:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-21 04:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-21 08:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-21 12:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-21 16:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
2021-12-21 20:00:00+00:00,36155.46465991043,14119.050255205022,12441.26089307103
