,main_v43,xuyujian_v71_ref,wzy_v71_initial_confirm
2021-03-10 04:00:00+00:00,30270.666499428444,14293.495489786315,13567.052347525017
2021-03-10 08:00:00+00:00,30303.687125661156,14293.495489786315,13567.052347525017
2021-03-10 12:00:00+00:00,30739.542015414438,14339.645237404453,13714.731539903056
2021-03-10 16:00:00+00:00,31011.16139522818,14435.798709628352,13821.24620610425
2021-03-10 20:00:00+00:00,31267.61510462582,14538.602222285577,13906.636762521768
2021-03-11 00:00:00+00:00,31101.09875930687,14483.05324776383,13841.695457197662
2021-03-11 04:00:00+00:00,31117.56375304188,14488.541579008832,13848.142068501314
2021-03-11 08:00:00+00:00,30936.04080757011,14428.033930518242,13777.069592496495
2021-03-11 12:00:00+00:00,30987.258643090714,14459.919385487858,13725.156549531945
2021-03-11 16:00:00+00:00,31011.932894524143,14471.475812011453,13725.156549531945
2021-03-11 20:00:00+00:00,31090.31991154076,14508.113222138783,13725.156549531945
2021-03-12 00:00:00+00:00,31268.910188750197,14591.584764747542,13725.156549531945
2021-03-12 04:00:00+00:00,31132.420510835,14527.790676156743,13725.156549531945
2021-03-12 08:00:00+00:00,31053.66322130788,14490.980203877763,13725.156549531945
2021-03-12 12:00:00+00:00,31008.97425948526,14470.09297172154,13725.156549531945
2021-03-12 16:00:00+00:00,31095.987447763182,14510.762179286221,13725.156549531945
2021-03-12 20:00:00+00:00,31088.705007933364,14507.358430235328,13725.156549531945
2021-03-13 00:00:00+00:00,31145.784847606003,14534.037050951887,13725.156549531945
2021-03-13 04:00:00+00:00,31035.69363397139,14482.581375013971,13725.156549531945
2021-03-13 08:00:00+00:00,31153.69151161307,14537.73255695519,13725.156549531945
2021-03-13 12:00:00+00:00,31611.31392156126,14751.621292039668,13725.156549531945
2021-03-13 16:00:00+00:00,31577.32568051102,14735.735483722709,13725.156549531945
2021-03-13 20:00:00+00:00,31769.477215507577,14825.545440297186,13725.156549531945
2021-03-14 00:00:00+00:00,31876.631240639093,14863.638280297186,13725.156549531945
2021-03-14 04:00:00+00:00,31907.99947499578,14874.78566936609,13725.156549531945
2021-03-14 08:00:00+00:00,31706.32438811416,14803.116010391632,13668.998024503864
2021-03-14 12:00:00+00:00,31656.599183761584,14782.165677002009,13652.676253142181
2021-03-14 16:00:00+00:00,31536.682426596624,14727.60038009097,13610.1660799673
2021-03-14 20:00:00+00:00,31570.739393978973,14743.09720122791,13602.744668758129
2021-03-15 00:00:00+00:00,31389.67189095669,14660.706697207192,13602.744668758129
2021-03-15 04:00:00+00:00,31648.296893498507,14778.387915295001,13602.744668758129
2021-03-15 08:00:00+00:00,31149.55001668172,14551.444891981542,13602.744668758129
2021-03-15 12:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-15 16:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-15 20:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-16 00:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-16 04:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-16 08:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-16 12:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-16 16:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-16 20:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-17 00:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-17 04:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-17 08:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-17 12:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-17 16:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-17 20:00:00+00:00,31098.287842201036,14543.520401117317,13602.744668758129
2021-03-18 00:00:00+00:00,31584.609329082254,14543.520401117317,13602.744668758129
2021-03-18 04:00:00+00:00,31487.08819444635,14543.520401117317,13602.744668758129
2021-03-18 08:00:00+00:00,31292.94595444635,14543.520401117317,13602.744668758129
2021-03-18 12:00:00+00:00,31208.11716681435,14543.520401117317,13602.744668758129
2021-03-18 16:00:00+00:00,31893.67447775571,14543.520401117317,13602.744668758129
2021-03-18 20:00:00+00:00,30729.815126967478,14543.520401117317,13602.744668758129
2021-03-19 00:00:00+00:00,30773.35391660684,14543.520401117317,13602.744668758129
2021-03-19 04:00:00+00:00,30784.697099364,14543.520401117317,13602.744668758129
2021-03-19 08:00:00+00:00,30796.365936440747,14543.520401117317,13602.744668758129
2021-03-19 12:00:00+00:00,30944.561888714437,14543.520401117317,13602.744668758129
2021-03-19 16:00:00+00:00,30973.823829942437,14543.520401117317,13602.744668758129
2021-03-19 20:00:00+00:00,30952.398971616716,14543.520401117317,13602.744668758129
2021-03-20 00:00:00+00:00,30828.69100382607,14543.520401117317,13602.744668758129
2021-03-20 04:00:00+00:00,30875.006293426068,14543.520401117317,13602.744668758129
2021-03-20 08:00:00+00:00,30874.695157284197,14543.520401117317,13602.744668758129
2021-03-20 12:00:00+00:00,30985.946765961722,14543.520401117317,13602.744668758129
2021-03-20 16:00:00+00:00,30983.14453389422,14543.520401117317,13602.744668758129
2021-03-20 20:00:00+00:00,30989.214747129412,14543.520401117317,13602.744668758129
2021-03-21 00:00:00+00:00,30921.229420256248,14543.520401117317,13602.744668758129
2021-03-21 04:00:00+00:00,30858.013265386722,14543.520401117317,13602.744668758129
2021-03-21 08:00:00+00:00,30808.65190041738,14543.520401117317,13602.744668758129
2021-03-21 12:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-21 16:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-21 20:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-22 00:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-22 04:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-22 08:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-22 12:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-22 16:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-22 20:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-23 00:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-23 04:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-23 08:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-23 12:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-23 16:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-23 20:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-24 00:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-24 04:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-24 08:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-24 12:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-24 16:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-24 20:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-25 00:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-25 04:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-25 08:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-25 12:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-25 16:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-25 20:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-26 00:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-26 04:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-26 08:00:00+00:00,30805.468076973862,14543.520401117317,13602.744668758129
2021-03-26 12:00:00+00:00,30805.468076973862,14544.346388232645,13602.744668758129
2021-03-26 16:00:00+00:00,30805.468076973862,14543.790399252606,13602.744668758129
2021-03-26 20:00:00+00:00,30805.468076973862,14543.338963296823,13602.744668758129
2021-03-27 00:00:00+00:00,30805.468076973862,14542.069639845804,13602.744668758129
2021-03-27 04:00:00+00:00,30805.468076973862,14542.340551670404,13602.744668758129
2021-03-27 08:00:00+00:00,30805.468076973862,14542.315936386542,13602.744668758129
2021-03-27 12:00:00+00:00,30805.468076973862,14542.315936386542,13602.744668758129
2021-03-27 16:00:00+00:00,30805.468076973862,14538.820165257552,13600.747085255849
2021-03-27 20:00:00+00:00,30805.468076973862,14538.69558785043,13597.579035781408
2021-03-28 00:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-28 04:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-28 08:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-28 12:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-28 16:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-28 20:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-29 00:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-29 04:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-29 08:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-29 12:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-29 16:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-29 20:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-30 00:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-30 04:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-30 08:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-30 12:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-30 16:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-30 20:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-31 00:00:00+00:00,30805.468076973862,14538.69558785043,13597.4437701917
2021-03-31 04:00:00+00:00,30782.027317565087,14538.69558785043,13597.4437701917
2021-03-31 08:00:00+00:00,30664.128199198367,14538.69558785043,13597.4437701917
2021-03-31 12:00:00+00:00,30638.54455200129,14538.69558785043,13597.4437701917
2021-03-31 16:00:00+00:00,30915.18541200129,14538.69558785043,13597.4437701917
2021-03-31 20:00:00+00:00,30763.92480833859,14538.69558785043,13597.4437701917
2021-04-01 00:00:00+00:00,30793.20660833859,14538.69558785043,13597.4437701917
2021-04-01 04:00:00+00:00,30868.31150206921,14538.69558785043,13597.4437701917
2021-04-01 08:00:00+00:00,30792.91693097479,14538.69558785043,13597.4437701917
2021-04-01 12:00:00+00:00,30727.599890333837,14538.69558785043,13597.4437701917
2021-04-01 16:00:00+00:00,30814.9329208673,14538.69558785043,13597.4437701917
2021-04-01 20:00:00+00:00,30798.16084204879,14538.69558785043,13597.4437701917
2021-04-02 00:00:00+00:00,30756.07852204879,14538.69558785043,13597.4437701917
2021-04-02 04:00:00+00:00,31007.07067961986,14538.69558785043,13597.4437701917
2021-04-02 08:00:00+00:00,30915.53937987586,14538.69558785043,13597.4437701917
2021-04-02 12:00:00+00:00,30922.684704037,14538.69558785043,13597.4437701917
2021-04-02 16:00:00+00:00,30895.523959205322,14538.69558785043,13597.4437701917
2021-04-02 20:00:00+00:00,30744.85486828849,14538.69558785043,13597.4437701917
2021-04-03 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-03 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-03 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-03 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-03 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-03 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-04 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-04 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-04 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-04 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-04 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-04 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-05 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-05 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-05 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-05 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-05 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-05 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-06 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-06 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-06 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-06 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-06 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-06 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-07 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-07 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-07 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-07 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-07 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-07 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-08 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-08 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-08 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-08 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-08 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-08 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-09 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-09 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-09 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-09 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-09 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-09 20:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-10 00:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-10 04:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-10 08:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-10 12:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-10 16:00:00+00:00,30744.71187722319,14538.69558785043,13597.4437701917
2021-04-10 20:00:00+00:00,30744.71187722319,14469.236929484643,13537.56561642809
2021-04-11 00:00:00+00:00,30744.71187722319,14482.154806909413,13458.16828309171
2021-04-11 04:00:00+00:00,30744.71187722319,14521.990530534737,13458.16828309171
2021-04-11 08:00:00+00:00,30744.71187722319,14467.878270534737,13458.16828309171
2021-04-11 12:00:00+00:00,30744.71187722319,14471.447854433196,13458.16828309171
2021-04-11 16:00:00+00:00,30744.71187722319,14463.199322645796,13458.16828309171
2021-04-11 20:00:00+00:00,30744.71187722319,14462.717157767056,13458.16828309171
2021-04-12 00:00:00+00:00,30744.71187722319,14488.757247345076,13458.16828309171
2021-04-12 04:00:00+00:00,30744.71187722319,14514.908103018339,13458.16828309171
2021-04-12 08:00:00+00:00,30744.71187722319,14548.324056727119,13458.16828309171
2021-04-12 12:00:00+00:00,30744.71187722319,14499.151978112377,13458.16828309171
2021-04-12 16:00:00+00:00,30744.71187722319,14477.471300785088,13458.16828309171
2021-04-12 20:00:00+00:00,30744.71187722319,14480.535508465258,13458.16828309171
2021-04-13 00:00:00+00:00,30744.71187722319,14458.499272276948,13458.16828309171
2021-04-13 04:00:00+00:00,30744.71187722319,14512.729620842192,13458.16828309171
2021-04-13 08:00:00+00:00,30744.71187722319,14559.226102329842,13458.16828309171
2021-04-13 12:00:00+00:00,30744.71187722319,14723.687940058528,13458.16828309171
2021-04-13 16:00:00+00:00,30744.71187722319,14754.660810058529,13458.16828309171
2021-04-13 20:00:00+00:00,30632.568762809293,14717.65787696009,13458.16828309171
2021-04-14 00:00:00+00:00,30818.85797843001,14767.37309707973,13458.16828309171
2021-04-14 04:00:00+00:00,30868.911356066,14780.730900313874,13458.16828309171
2021-04-14 08:00:00+00:00,31035.861583598617,14825.285102140064,13458.16828309171
2021-04-14 12:00:00+00:00,31094.069833095295,14840.819205533347,13458.16828309171
2021-04-14 16:00:00+00:00,30611.622433095294,14712.067905533346,13458.16828309171
2021-04-14 20:00:00+00:00,30519.063466569183,14686.43095772872,13384.355139095393
2021-04-15 00:00:00+00:00,30572.422936569183,14701.562747728722,13382.881071743976
2021-04-15 04:00:00+00:00,30576.64768449123,14702.760810572287,13382.881071743976
2021-04-15 08:00:00+00:00,30562.72706513053,14698.655758535066,13382.881071743976
2021-04-15 12:00:00+00:00,30532.397786999725,14689.651754089982,13382.881071743976
2021-04-15 16:00:00+00:00,30550.763874560686,14695.104186334644,13402.165077910695
2021-04-15 20:00:00+00:00,30590.02602386961,14706.76013691073,13445.721524800285
2021-04-16 00:00:00+00:00,30574.27178386961,14702.08309691073,13428.244164800284
2021-04-16 04:00:00+00:00,30556.69017092802,14696.863555568694,13408.739562943203
2021-04-16 08:00:00+00:00,30444.53607481809,14667.874083149374,13304.627509797208
2021-04-16 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-16 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-16 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-17 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-17 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-17 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-17 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-17 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-17 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-18 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-18 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-18 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-18 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-18 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-18 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-19 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-19 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-19 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-19 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-19 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-19 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-20 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-20 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-20 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-20 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-20 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-20 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-21 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-21 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-21 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-21 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-21 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-21 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-22 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-22 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-22 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-22 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-22 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-22 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-23 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-23 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-23 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-23 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-23 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-23 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-24 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-24 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-24 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-24 12:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-24 16:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-24 20:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-25 00:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-25 04:00:00+00:00,30444.53607481809,14666.270643816468,13304.627509797208
2021-04-25 08:00:00+00:00,30444.53607481809,14666.270643816468,13304.612196849817
2021-04-25 12:00:00+00:00,30444.53607481809,14669.145547998347,13306.302855610305
2021-04-25 16:00:00+00:00,30444.53607481809,14668.66756419002,13297.265243588556
2021-04-25 20:00:00+00:00,30444.53607481809,14668.66756419002,13296.917872426067
2021-04-26 00:00:00+00:00,30444.53607481809,14668.66756419002,13296.917872426067
2021-04-26 04:00:00+00:00,30444.53607481809,14668.66756419002,13296.917872426067
2021-04-26 08:00:00+00:00,30444.53607481809,14668.27298253938,13296.917872426067
2021-04-26 12:00:00+00:00,30444.53607481809,14667.498949153469,13296.917872426067
2021-04-26 16:00:00+00:00,30444.53607481809,14667.527827826409,13296.917872426067
2021-04-26 20:00:00+00:00,30444.53607481809,14667.08201660955,13296.917872426067
2021-04-27 00:00:00+00:00,30444.53607481809,14667.11147527438,13296.917872426067
2021-04-27 04:00:00+00:00,30444.53607481809,14667.631363679018,13296.917872426067
2021-04-27 08:00:00+00:00,30444.53607481809,14666.56391599242,13296.917872426067
2021-04-27 12:00:00+00:00,30444.53607481809,14665.995157777788,13296.917872426067
2021-04-27 16:00:00+00:00,30444.53607481809,14666.115635899538,13296.917872426067
2021-04-27 20:00:00+00:00,30444.53607481809,14666.363345123986,13296.917872426067
2021-04-28 00:00:00+00:00,30444.53607481809,14666.101413009566,13296.917872426067
2021-04-28 04:00:00+00:00,30444.53607481809,14666.33025803415,13296.917872426067
2021-04-28 08:00:00+00:00,30444.53607481809,14666.838999348889,13296.917872426067
2021-04-28 12:00:00+00:00,30444.53607481809,14666.256692531348,13296.917872426067
2021-04-28 16:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-28 20:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-29 00:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-29 04:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-29 08:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-29 12:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-29 16:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-29 20:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-30 00:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-30 04:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-30 08:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-30 12:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-30 16:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-04-30 20:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-01 00:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-01 04:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-01 08:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-01 12:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-01 16:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-01 20:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-02 00:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-02 04:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-02 08:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-02 12:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-02 16:00:00+00:00,30444.53607481809,14666.231689411174,13296.917872426067
2021-05-02 20:00:00+00:00,30497.89087025348,14666.231689411174,13296.917872426067
2021-05-03 00:00:00+00:00,30476.40795225368,14666.231689411174,13296.917872426067
2021-05-03 04:00:00+00:00,30782.435962561227,14666.231689411174,13296.917872426067
2021-05-03 08:00:00+00:00,30831.466256343138,14666.231689411174,13296.917872426067
2021-05-03 12:00:00+00:00,30802.797882326417,14666.231689411174,13296.917872426067
2021-05-03 16:00:00+00:00,30728.535569236505,14666.231689411174,13296.917872426067
2021-05-03 20:00:00+00:00,30719.85509914789,14666.231689411174,13296.917872426067
2021-05-04 00:00:00+00:00,30685.105929096015,14666.231689411174,13296.917872426067
2021-05-04 04:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-04 08:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-04 12:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-04 16:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-04 20:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-05 00:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-05 04:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-05 08:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-05 12:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
2021-05-05 16:00:00+00:00,30556.405162164923,14666.231689411174,13296.917872426067
