,main_v43,xuyujian_v71_ref,final_candidate_recovery
2021-11-25 00:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-25 04:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-25 08:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-25 12:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-25 16:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-25 20:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-26 00:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-26 04:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-26 08:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-26 12:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-26 16:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-26 20:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-27 00:00:00+00:00,36155.46465991043,15619.448678130177,11933.81002111599
2021-11-27 04:00:00+00:00,36155.46465991043,15608.9303615444,11933.81002111599
2021-11-27 08:00:00+00:00,36155.46465991043,15608.306922602931,11933.81002111599
2021-11-27 12:00:00+00:00,36155.46465991043,15604.6729889147,11933.81002111599
2021-11-27 16:00:00+00:00,36155.46465991043,15599.998829741162,11933.81002111599
2021-11-27 20:00:00+00:00,36155.46465991043,15599.3760118589,11933.81002111599
2021-11-28 00:00:00+00:00,36155.46465991043,15602.8582578759,11933.81002111599
2021-11-28 04:00:00+00:00,36155.46465991043,15612.946485085515,11933.81002111599
2021-11-28 08:00:00+00:00,36155.46465991043,15606.515400414415,11933.81002111599
2021-11-28 12:00:00+00:00,36155.46465991043,15606.687236231324,11933.81002111599
2021-11-28 16:00:00+00:00,36155.46465991043,15610.195789291363,11933.81002111599
2021-11-28 20:00:00+00:00,36155.46465991043,15604.920046980651,11933.81002111599
2021-11-29 00:00:00+00:00,36155.46465991043,15559.558776980652,11933.81002111599
2021-11-29 04:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-29 08:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-29 12:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-29 16:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-29 20:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-30 00:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-30 04:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-30 08:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-30 12:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-30 16:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-11-30 20:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-01 00:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-01 04:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-01 08:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-01 12:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-01 16:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-01 20:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-02 00:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-02 04:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-02 08:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-02 12:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-02 16:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-02 20:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-03 00:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-03 04:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-03 08:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-03 12:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-03 16:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-03 20:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-04 00:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-04 04:00:00+00:00,36155.46465991043,15559.025476150495,11933.81002111599
2021-12-04 08:00:00+00:00,36155.46465991043,15611.819250128445,11969.210938513295
2021-12-04 12:00:00+00:00,36155.46465991043,15619.88372765933,11969.210938513295
2021-12-04 16:00:00+00:00,36155.46465991043,15600.9233108925,11969.210938513295
2021-12-04 20:00:00+00:00,36155.46465991043,15589.600891959073,11969.210938513295
2021-12-05 00:00:00+00:00,36155.46465991043,15590.634587912033,11969.210938513295
2021-12-05 04:00:00+00:00,36155.46465991043,15590.484579167187,11968.962574699275
2021-12-05 08:00:00+00:00,36155.46465991043,15589.292642476408,11967.987353770455
2021-12-05 12:00:00+00:00,36155.46465991043,15589.81319522572,11968.413260565347
2021-12-05 16:00:00+00:00,36155.46465991043,15603.98010271969,11980.004366696776
2021-12-05 20:00:00+00:00,36155.46465991043,15593.54411974916,11971.465835175435
2021-12-06 00:00:00+00:00,36155.46465991043,15588.48174457911,11967.323891854485
2021-12-06 04:00:00+00:00,36155.46465991043,15592.411094009161,11970.538814115434
2021-12-06 08:00:00+00:00,36155.46465991043,15599.048426057321,11975.969358518474
2021-12-06 12:00:00+00:00,36155.46465991043,15597.22550795287,11974.477880069378
2021-12-06 16:00:00+00:00,36155.46465991043,15593.13478544986,11971.130925294188
2021-12-06 20:00:00+00:00,36155.46465991043,15591.481261910418,11969.778042398282
2021-12-07 00:00:00+00:00,36155.46465991043,15576.633887342567,11954.998547988787
2021-12-07 04:00:00+00:00,36155.46465991043,15576.66327086184,11954.998547988787
2021-12-07 08:00:00+00:00,36155.46465991043,15576.66327086184,11954.998547988787
2021-12-07 12:00:00+00:00,36155.46465991043,15576.66327086184,11954.998547988787
2021-12-07 16:00:00+00:00,36155.46465991043,15564.678007658806,11946.358009400554
2021-12-07 20:00:00+00:00,36155.46465991043,15600.896536181806,11972.469041591552
2021-12-08 00:00:00+00:00,36155.46465991043,15613.842898790837,11981.802465798062
2021-12-08 04:00:00+00:00,36155.46465991043,15633.596218141807,11996.043230911553
2021-12-08 08:00:00+00:00,36155.46465991043,15617.786188524036,11984.645302582463
2021-12-08 12:00:00+00:00,36155.46465991043,15673.352685098807,12024.704869880554
2021-12-08 16:00:00+00:00,36155.46465991043,15612.303005098807,11980.692309880555
2021-12-08 20:00:00+00:00,36155.46465991043,15621.310369898807,11987.185991480554
2021-12-09 00:00:00+00:00,36155.46465991043,15619.937379898807,11986.196161480553
2021-12-09 04:00:00+00:00,36155.46465991043,15660.371621039998,12015.346428349783
2021-12-09 08:00:00+00:00,36155.46465991043,15639.974751582808,12000.641708508554
2021-12-09 12:00:00+00:00,36155.46465991043,15676.147083619968,12026.719436256273
2021-12-09 16:00:00+00:00,36155.46465991043,15706.086769552807,12048.303860998554
2021-12-09 20:00:00+00:00,36155.46465991043,15742.465273576854,12074.530224364726
2021-12-10 00:00:00+00:00,36155.46465991043,15745.127992694914,12076.449859077746
2021-12-10 04:00:00+00:00,36155.46465991043,15710.829106503712,12051.722755079438
2021-12-10 08:00:00+00:00,36155.46465991043,15740.079494589912,12072.810244164837
2021-12-10 12:00:00+00:00,36155.46465991043,15696.340299248403,12041.277335895376
2021-12-10 16:00:00+00:00,36155.46465991043,15727.597856061673,12005.2476204895
2021-12-10 20:00:00+00:00,36155.46465991043,15721.879956092402,12005.2476204895
2021-12-11 00:00:00+00:00,36155.46465991043,15762.750692842403,12005.2476204895
2021-12-11 04:00:00+00:00,36155.46465991043,15713.886567915502,12005.2476204895
2021-12-11 08:00:00+00:00,36155.46465991043,15725.228976338512,12005.2476204895
2021-12-11 12:00:00+00:00,36155.46465991043,15717.750212961806,12005.2476204895
2021-12-11 16:00:00+00:00,36155.46465991043,15694.895337277256,12005.2476204895
2021-12-11 20:00:00+00:00,36155.46465991043,15709.958107857525,12005.2476204895
2021-12-12 00:00:00+00:00,36155.46465991043,15668.908497512806,12005.2476204895
2021-12-12 04:00:00+00:00,36155.46465991043,15672.053102297457,12005.2476204895
2021-12-12 08:00:00+00:00,36155.46465991043,15672.390230495406,12005.2476204895
2021-12-12 12:00:00+00:00,36155.46465991043,15679.325299802056,12005.2476204895
2021-12-12 16:00:00+00:00,36155.46465991043,15658.197814752397,12005.2476204895
2021-12-12 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-13 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-13 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-13 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-13 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-13 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-13 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-14 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-14 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-14 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-14 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-14 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-14 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-15 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-15 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-15 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-15 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-15 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-15 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-16 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-16 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-16 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-16 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-16 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-16 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-17 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-17 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-17 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-17 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-17 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-17 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-18 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-18 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-18 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-18 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-18 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-18 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-19 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-19 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-19 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-19 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-19 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-19 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-20 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-20 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-20 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-20 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-20 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-20 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-21 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-21 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-21 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-21 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-21 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-21 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-22 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-22 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-22 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-22 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-22 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-22 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-23 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-23 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-23 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-23 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-23 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-23 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-24 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-24 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-24 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-24 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-24 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-24 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-25 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-25 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-25 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-25 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-25 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-25 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-26 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-26 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-26 08:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-26 12:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-26 16:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-26 20:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-27 00:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-27 04:00:00+00:00,36155.46465991043,15657.435398434864,12005.2476204895
2021-12-27 08:00:00+00:00,36034.81977142437,15657.435398434864,12005.2476204895
2021-12-27 12:00:00+00:00,36059.36139194002,15657.435398434864,12005.2476204895
2021-12-27 16:00:00+00:00,36324.406771810725,15657.435398434864,12005.2476204895
2021-12-27 20:00:00+00:00,36234.286542152695,15657.435398434864,12005.2476204895
2021-12-28 00:00:00+00:00,36035.522779624196,15657.435398434864,12005.2476204895
2021-12-28 04:00:00+00:00,35690.082662798624,15657.435398434864,12005.2476204895
2021-12-28 08:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-28 12:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-28 16:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-28 20:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-29 00:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-29 04:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-29 08:00:00+00:00,35679.58067192679,15657.435398434864,12005.2476204895
2021-12-29 12:00:00+00:00,35679.58067192679,15644.205782253415,11995.626081448447
2021-12-29 16:00:00+00:00,35679.58067192679,15628.282285581256,11984.045356595967
2021-12-29 20:00:00+00:00,35679.58067192679,15690.272456351495,12029.129117156142
2021-12-30 00:00:00+00:00,35679.58067192679,15744.365919929496,12068.469817940142
2021-12-30 04:00:00+00:00,35679.58067192679,15740.352470156335,12065.550945377843
2021-12-30 08:00:00+00:00,35679.58067192679,15704.006415918764,12039.117451386883
2021-12-30 12:00:00+00:00,35679.58067192679,15663.91490050703,12009.959985632893
2021-12-30 16:00:00+00:00,35679.58067192679,15692.93318065789,12031.064189378974
2021-12-30 20:00:00+00:00,35679.58067192679,15660.65131013254,12007.586465360539
2021-12-31 00:00:00+00:00,35679.58067192679,15694.556005035081,12032.244425289658
2021-12-31 04:00:00+00:00,35679.58067192679,15687.990878423505,12027.469787753966
2021-12-31 08:00:00+00:00,35679.58067192679,15688.439094909916,12027.795763380447
2021-12-31 12:00:00+00:00,35679.58067192679,15627.435570042597,11985.275388014637
2021-12-31 16:00:00+00:00,35679.58067192679,15629.029470042597,11985.275388014637
2021-12-31 20:00:00+00:00,35679.58067192679,15623.619060321878,11985.275388014637
2022-01-01 00:00:00+00:00,35679.58067192679,15623.619060321878,11985.275388014637
2022-01-01 04:00:00+00:00,35679.58067192679,15623.619060321878,11985.275388014637
2022-01-01 08:00:00+00:00,35679.58067192679,15616.670054557906,11980.370207475364
2022-01-01 12:00:00+00:00,35679.58067192679,15624.208691969383,11985.691598589345
2022-01-01 16:00:00+00:00,35679.58067192679,15616.797909128922,11980.460457760784
2022-01-01 20:00:00+00:00,35679.58067192679,15614.685431654023,11978.969297190268
2022-01-02 00:00:00+00:00,35679.58067192679,15608.141120869725,11974.349783695468
2022-01-02 04:00:00+00:00,35679.58067192679,15614.674994621839,11978.961929873432
2022-01-02 08:00:00+00:00,35679.58067192679,15617.40680393075,11980.890265856191
2022-01-02 12:00:00+00:00,35679.58067192679,15616.453086655129,11980.217053661636
2022-01-02 16:00:00+00:00,35679.58067192679,15614.782469096259,11979.037794208316
2022-01-02 20:00:00+00:00,35679.58067192679,15621.881458213978,11984.048845350235
2022-01-03 00:00:00+00:00,35679.58067192679,15615.469358475799,11979.522657299756
2022-01-03 04:00:00+00:00,35679.58067192679,15623.941627489898,11985.503082486179
2022-01-03 08:00:00+00:00,35679.58067192679,15619.851730012717,11982.616096031697
2022-01-03 12:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-03 16:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-03 20:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-04 00:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-04 04:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-04 08:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-04 12:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-04 16:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-04 20:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-05 00:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-05 04:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-05 08:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-05 12:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-05 16:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-05 20:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-06 00:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-06 04:00:00+00:00,35679.58067192679,15619.493966609574,11982.364336331679
2022-01-06 08:00:00+00:00,35679.58067192679,15615.418339685664,11982.364336331679
2022-01-06 12:00:00+00:00,35675.12659798525,15619.109141289386,11982.364336331679
2022-01-06 16:00:00+00:00,35674.86689441297,15618.311941289385,11982.364336331679
2022-01-06 20:00:00+00:00,35679.81569418014,15613.713186149387,11982.364336331679
2022-01-07 00:00:00+00:00,35679.55150845932,15617.003486149386,11982.364336331679
2022-01-07 04:00:00+00:00,35679.55150845932,15630.017966159387,11982.364336331679
2022-01-07 08:00:00+00:00,35679.55150845932,15630.882391255587,11982.364336331679
2022-01-07 12:00:00+00:00,35679.55150845932,15625.364871592104,11982.364336331679
2022-01-07 16:00:00+00:00,35679.55150845932,15634.688363308804,11982.364336331679
2022-01-07 20:00:00+00:00,35679.55150845932,15630.329674088804,11982.364336331679
2022-01-08 00:00:00+00:00,35679.55150845932,15632.425074088804,11982.364336331679
2022-01-08 04:00:00+00:00,35679.55150845932,15629.962927948804,11982.364336331679
2022-01-08 08:00:00+00:00,35679.55150845932,15628.934427948803,11982.364336331679
2022-01-08 12:00:00+00:00,35679.55150845932,15628.831947842304,11982.364336331679
2022-01-08 16:00:00+00:00,35679.55150845932,15631.956919978504,11982.364336331679
2022-01-08 20:00:00+00:00,35679.55150845932,15639.70091901354,11982.364336331679
2022-01-09 00:00:00+00:00,35679.55150845932,15631.200012589741,11982.364336331679
2022-01-09 04:00:00+00:00,35679.55150845932,15629.740321156214,11982.364336331679
2022-01-09 08:00:00+00:00,35679.55150845932,15630.238257946516,11982.364336331679
2022-01-09 12:00:00+00:00,35679.55150845932,15629.480036178915,11982.364336331679
2022-01-09 16:00:00+00:00,35679.55150845932,15631.962657798415,11982.364336331679
2022-01-09 20:00:00+00:00,35679.55150845932,15621.40619216,11982.364336331679
2022-01-10 00:00:00+00:00,35679.55150845932,15629.679724201102,11982.364336331679
2022-01-10 04:00:00+00:00,35679.55150845932,15628.661569236801,11982.364336331679
2022-01-10 08:00:00+00:00,35679.55150845932,15627.308567449278,11982.364336331679
2022-01-10 12:00:00+00:00,35679.55150845932,15635.39654989585,11982.364336331679
2022-01-10 16:00:00+00:00,35679.55150845932,15645.41877191781,11982.364336331679
2022-01-10 20:00:00+00:00,35679.55150845932,15640.29976258819,11982.364336331679
2022-01-11 00:00:00+00:00,35679.55150845932,15631.30270694188,11982.364336331679
2022-01-11 04:00:00+00:00,35679.55150845932,15623.775767591653,11982.364336331679
2022-01-11 08:00:00+00:00,35679.55150845932,15624.895497625512,11982.364336331679
2022-01-11 12:00:00+00:00,35679.55150845932,15631.051645929605,11982.364336331679
2022-01-11 16:00:00+00:00,35679.55150845932,15632.851293924354,11982.364336331679
2022-01-11 20:00:00+00:00,35679.55150845932,15612.13836338713,11982.364336331679
2022-01-12 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-12 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-12 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-12 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-12 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-12 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-13 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-13 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-13 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-13 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-13 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-13 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-14 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-14 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-14 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-14 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-14 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-14 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-15 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-15 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-15 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-15 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-15 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-15 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-16 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-16 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-16 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-16 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-16 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-16 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-17 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-17 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-17 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-17 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-17 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-17 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-18 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-18 04:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-18 08:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-18 12:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-18 16:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-18 20:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-19 00:00:00+00:00,35679.55150845932,15611.823713272788,11982.364336331679
2022-01-19 04:00:00+00:00,35679.55150845932,15627.480979348127,11993.454899801709
2022-01-19 08:00:00+00:00,35679.55150845932,15637.617475314288,12000.63491777774
2022-01-19 12:00:00+00:00,35679.55150845932,15619.547823493487,11987.83558107134
2022-01-19 16:00:00+00:00,35679.55150845932,15620.544517554288,11980.382318256045
2022-01-19 20:00:00+00:00,35679.55150845932,15622.954011002488,11980.382318256045
2022-01-20 00:00:00+00:00,35679.55150845932,15628.21989335745,11980.382318256045
2022-01-20 04:00:00+00:00,35679.55150845932,15622.291730959078,11980.382318256045
2022-01-20 08:00:00+00:00,35679.55150845932,15619.302776080198,11980.382318256045
2022-01-20 12:00:00+00:00,35679.55150845932,15617.479554734038,11980.382318256045
